USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
GA,13253,351263,Seminole County,615253333,49223633,237.551,19.005,30.93396,-84.867685                                                                                                                 
GA,13255,353055,Spalding County,507561204,9375991,195.97,3.62,33.262348,-84.284905                                                                                                                    
GA,13257,350028,Stephens County,463250301,13039270,178.862,5.034,34.553582,-83.290588                                                                                                                 
GA,13259,347360,Stewart County,1188198306,12553229,458.766,4.847,32.073225,-84.834912                                                                                                                 
GA,13261,343504,Sumter County,1250646291,25211441,482.877,9.734,32.042266,-84.204294                                                                                                                  
GA,13263,326757,Talbot County,1013662779,8766848,391.377,3.385,32.704603,-84.530029                                                                                                                   
GA,13265,347654,Taliaferro County,504029144,1917633,194.607,0.74,33.559319,-82.875272                                                                                                                 
GA,13267,347445,Tattnall County,1245369508,19447411,480.84,7.509,32.043768,-82.059208                                                                                                                 
GA,13269,344156,Taylor County,975613073,7801539,376.686,3.012,32.554667,-84.251426                                                                                                                    
GA,13271,356958,Telfair County,1132621092,17356399,437.307,6.701,31.913641,-82.931063                                                                                                                 
GA,13273,352238,Terrell County,869695790,4951325,335.791,1.912,31.777191,-84.439446                                                                                                                   
GA,13275,343835,Thomas County,1410592607,19645695,544.633,7.585,30.864619,-83.919815                                                                                                                  
GA,13277,344090,Tift County,675702322,20458292,260.89,7.899,31.457003,-83.525931                                                                                                                      
GA,13279,345220,Toombs County,942794614,18070371,364.015,6.977,32.117753,-82.330597                                                                                                                   
GA,13281,351252,Towns County,431178090,13754198,166.479,5.311,34.902529,-83.732264                                                                                                                    
GA,13283,347505,Treutlen County,516524094,7810908,199.431,3.016,32.409586,-82.570882                                                                                                                  
GA,13285,1673298,Troup County,1072294219,82741748,414.015,31.947,33.034482,-85.02836                                                                                                                   
GA,13287,343238,Turner County,739227758,11818093,285.417,4.563,31.7248,-83.620319                                                                                                                     
GA,13289,345456,Twiggs County,930478094,8740237,359.26,3.375,32.665847,-83.425879                                                                                                                     
GA,13291,353193,Union County,834191643,18088424,322.083,6.984,34.833333,-83.989257                                                                                                                    
GA,13293,346759,Upson County,837774877,10585407,323.467,4.087,32.881837,-84.292283                                                                                                                    
GA,13295,354216,Walker County,1155874770,1672676,446.286,0.646,34.735802,-85.305456                                                                                                                   
GA,13297,351264,Walton County,846460828,8234411,326.82,3.179,33.783887,-83.731829                                                                                                                     
GA,13299,357722,Ware County,2329024282,22651640,899.241,8.746,31.050881,-82.421507                                                                                                                    
GA,13301,347777,Warren County,736510932,6007154,284.368,2.319,33.408381,-82.675685                                                                                                                    
GA,13303,348428,Washington County,1757374002,15098975,678.526,5.83,32.971843,-82.798112                                                                                                               
GA,13305,350608,Wayne County,1662287074,17768149,641.813,6.86,31.547845,-81.912376                                                                                                                    
GA,13307,352287,Webster County,543010089,2338844,209.657,0.903,32.046691,-84.553828                                                                                                                   
GA,13309,351278,Wheeler County,765314382,12377032,295.49,4.779,32.105258,-82.733849                                                                                                                   
GA,13311,326781,White County,623600283,3841608,240.773,1.483,34.644182,-83.743                                                                                                                        
GA,13313,353513,Whitfield County,752249530,1578157,290.445,0.609,34.801726,-84.968541                                                                                                                 
GA,13315,345499,Wilcox County,978525380,11147628,377.811,4.304,31.96272,-83.438259                                                                                                                    
GA,13317,351265,Wilkes County,1216008875,11889477,469.504,4.591,33.779031,-82.747921                                                                                                                  
GA,13319,346824,Wilkinson County,1163481422,7063256,449.223,2.727,32.804266,-83.175512                                                                                                                
GA,13321,343365,Worth County,1478084027,10525364,570.691,4.064,31.551773,-83.84996                                                                                                                    
